Feature_ID	Domain	Phyla	Class	Order	Family	Genus	Species	Confidence
d077b36da40d4ec379ef19d4252b829e	d__Bacteria	 p__Acidobacteriota	 c__HRBIN11	 o__HRBIN11	 f__HRBIN11	 g__HRBIN11	 s__	0.999956164
8f2d1336a4cd9041b010e481d667297f	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__	 s__	0.999713022
5b388d59646ac610f6f6129f4ef78584	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.998722459
08395ad307fbb2b0013cefe17317213d	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Paenibacillales	 f__NBRC-103111	 g__Paenibacillus_AI_363444	 s__Paenibacillus_AI_363444 sp900104695	0.999851742
fd341609a901a9eb8f815cc6b8571eb3	d__Bacteria	 p__Firmicutes_G	 c__UBA4882	 o__UBA8346	 f__UBA8346	 g__Hydrogenispora	 s__Hydrogenispora ethanolica	1
76cf1bb61a2a6ba06efef07e28b7def7	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales				0.998358684
89b2710cacaad4423c8776803454d9dc	d__Bacteria	 p__Chlamydiota	 c__Chlamydiia	 o__Chlamydiales_778124	 f__Parachlamydiaceae	 g__Neochlamydia	 s__	0.73326375
b6645e9f447b94ce463b7ac406a21e9a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium_485351		0.74126071
6c671d9419841ffd46ec80ade9a3127a	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5704	 f__UBA5704	 g__	 s__	0.914467764
a08f0541fdb648ec2afb9e64b35c8af9	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__Polyangiaceae	 g__Palsa-1150	 s__Palsa-1150 sp003153495	0.948176359
a224095db620c804cdbf0608340dfcff	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Sphingomonadales	 f__Sphingomonadaceae	 g__Novosphingobium_485350	 s__Novosphingobium ovatum	0.718411188
0c2f9b6cd302d5c3b8ca142b9e7e9dec	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales_A	 f__Legionellaceae_A	 g__Legionella_D	 s__Legionella_D israelensis	0.748100922
05fab87ae728a6d0ac57d1176fa0bb8a	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Acidobacteriales	 f__Acidobacteriaceae	 g__Terriglobus_A	 s__Terriglobus_A albidus	0.986920231
256a04d178e51bbc75c6d1f5164e1338	d__Bacteria	 p__Armatimonadota	 c__Fimbriimonadia	 o__Fimbriimonadales	 f__Fimbriimonadaceae	 g__55-13	 s__55-13 sp001898035	0.995068258
0ea8cd7cc5d77895a1aded44bcffd06f	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium sangjuense	0.902291711
e87663f0e831bbaf90caa6f7553946f5	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales				0.999999733
2b7119d61ef5bbe522f18c7371f8131e	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia					0.747428448
d12bf7a4b831c0258e7d1b60898e3319	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Thermoflexales_409218	 f__J036	 g__JAAFGM01	 s__JAAFGM01 sp003696945	0.999986698
85fc3fe14aa7c68be79978923e216f1c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485			0.998994812
62759a8f667e58234f76b1f38984e845	d__Bacteria							0.999999969
baa080ad3dd6594a3a2b86df5d772bc7	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.997506822
8a8f3fc8953b517388de756d9c644487	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__PHOS-HE28	 g__PHOS-HE28	 s__PHOS-HE28 sp902825795	0.999999997
3f19283c3ce6286f0f90d087c15e8736	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__VFJQ01		0.964265096
a6d05cda16252bb7f67290ef758eda3a	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__SZUA-47	 g__SZUA-47	 s__	0.998201702
b7b1b3d0540197299123a8cf9ff4dfc4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Phenylobacterium		0.958733442
01862ecbb843cef0bba8f53c24eaf229	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Dongiales	 f__Dongiaceae	 g__Hypericibacter	 s__	0.95760989
c32d8181274ad0f05bc424b64c88093f	d__Bacteria	 p__Acidobacteriota	 c__Thermoanaerobaculia	 o__UBA5704	 f__UBA5704	 g__	 s__	0.99983628
c2cdd3f2589a629019ebddf86cc2e1c3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__Segetibacter		0.999995738
ea61c132f50d99ef66557b4add3433ab	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__GWC2-71-9	 g__Palsa-1233		0.999550992
f004886070647769b1e30efa915accbb	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__GCA-002705445_740138	 f__GCA-002716945	 g__GCA-2720195	 s__	0.998382761
28371158cc8a5bb2c67face4c98ffdb2	d__Bacteria							1
d2add25e83cc6b9c14a537dcbb91b6e5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__	 f__	 g__	 s__	0.802657147
96ea7f2aa289c8897464b906bcd38f08	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_502138	 f__Devosiaceae	 g__Devosia_A_501803		0.999049558
88001d7b480d5f8176ffb2f4fc3bf05a	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__	 g__	 s__	0.999994201
217d9dc80962c684e014718563b8bf77	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__UBA7805	 g__MB-PLM-2		0.99088289
b77909c26f128e34950c25a29f1bb770	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_592524	 f__Burkholderiaceae_A_580492			0.999970231
b9406321c71470f3f1ed025e844664e3	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__UBA2421	 s__	0.997533877
7fb6b579549c1f7a9332afad551ac844	d__Bacteria	 p__Bdellovibrionota_E	 c__UBA2394	 o__UBA2394	 f__UBA2394	 g__REDG01	 s__REDG01 sp007693605	0.777861525
e1a74d72b3664bb397eebe04d5e33f09	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_470743	 o__UBA1018	 f__UBA1018	 g__GWA1-52-35	 s__GWA1-52-35 sp001769805	0.999420405
b2ad83cde3572f3c595a759e218dc08f	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_470743	 o__UBA1018	 f__UBA1018	 g__GWA1-52-35	 s__GWA1-52-35 sp001769805	0.999423264
e0a561166c57459bc2004b13e9f80436	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__AKYH767-A	 f__2013-40CM-41-45	 g__2013-40CM-41-45	 s__2013-40CM-41-45 sp002215675	1
ac5f5a3d4e59defde26e2b36e88e92ed	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__SCN-69-37	 g__SCN-69-37	 s__	0.998495553
f158543fcadd7925c6d4826dcf63add5	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__	 g__	 s__	0.999999806
6edd1c6e6063678d4184da66fd7ab684	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Chloroflexales_407288	 f__Roseiflexaceae			0.991309442
d43bdcdf52f544196598bfe57adcfe77	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.996401637
a3ec1d5c6797bdb3ea72192adcd4726c	d__Bacteria	 p__Armatimonadota	 c__Armatimonadia	 o__Armatimonadales	 f__Armatimonadaceae	 g__Armatimonas	 s__Armatimonas rosea	0.877404634
5d3a569bf37f7416aefb053659b98c65	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__4572-78	 f__J111	 g__DSQQ01	 s__DSQQ01 sp012032575	0.997011631
7784b5d1ab06f1e34c2631c9cb20d61d	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__AMD01	 g__	 s__	0.999999977
19f25617995855868567d77b885b1c4a	d__Bacteria	 p__Cyanobacteria	 c__Vampirovibrionia	 o__Obscuribacterales	 f__Obscuribacteraceae	 g__PALSA-1081		0.885661504
348cab8b18d737b4bf52640be0daf056	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium sp012911565	0.947790821
9e3af53c3b34db6977155a00ce607158	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae_900466	 g__Chryseotalea	 s__	0.999971414
4017ff441e39de22d33012c180a45b67	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Cyanobacteriales	 f__Chamaesiphonaceae	 g__Chamaesiphon	 s__	0.993351033
0f96b5de4079eee08b6bbbd0366790e2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__DSM-16500	 f__DSM-16500	 g__Aquicella_A	 s__	0.806026673
15f25eeb27fd4fc07b394a6f0969b77e	d__Bacteria	 p__Bdellovibrionota_E	 c__UBA2428	 o__UBA2428	 f__UBA2428	 g__JAACVK01	 s__JAACVK01 sp009991595	0.999999995
1ffbaa814032908682204470d06b193d	d__Bacteria							0.9071165
d56b531ea04b23614b03a6d91477684d	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__UBA2421	 s__	0.942972945
50f36a348037c172a55f9f541aee792b	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__	 g__	 s__	0.999946791
20190bc4ea270bfe13d02f7205bf2e85	d__Bacteria	 p__Proteobacteria						0.726547198
09d1bdf9470df20e63a4606e4b751b99	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.999715171
b2a60b5f143d173dd10659d2613b57bf	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Berkiellales	 f__Berkiellaceae	 g__Berkiella_A	 s__Berkiella_A aquae	0.998555581
a52d8f3e6c04ea9b3af633b28a4a9403	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Legionellales_A	 f__Legionellaceae_A			0.999999955
d47adaccf4af2d17fcda6571bb9bf413	d__Bacteria							0.999999877
a235bc64eb898bbb1b5940bf56f921f9	d__Bacteria							0.999986139
cf01615985472b2622060ee06e6de217	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales				1
e6a5a0589199c1660291e4bfec206592	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__DSM-16500	 f__DSM-16500	 g__Aquicella_A	 s__	0.998879953
a0ae793c4a5c8271b87c0672689f15e1	d__Bacteria	 p__Acidobacteriota	 c__Vicinamibacteria	 o__Vicinamibacterales	 f__UBA2999	 g__Gp6-AA45		0.723438092
e6a4e51d2dcda3cb0c05c8d9b266e3de	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__Polyangiaceae			0.999999994
02501e65628a099d1a3826fc7ccf5cfe	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera		0.76948178
71f9d1fe121b800c7ba2e9dc57136065	d__Bacteria	 p__Acidobacteriota	 c__Acidobacteriae	 o__Bryobacterales	 f__Bryobacteraceae	 g__	 s__	0.999922963
66e855ff170b7038dc0aff6f3c6f4253	d__Bacteria	 p__Acidobacteriota	 c__Mor1	 o__Mor1	 f__Mor1	 g__Mor1	 s__Mor1 sp001664505	0.826266731
264f442db42b4290527e7e285e756b44	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.999923072
47050d36d979c2aa7059bc18663d15d5	d__Bacteria	 p__Chlamydiota	 c__Chlamydiia	 o__Chlamydiales_778124	 f__Parachlamydiaceae			0.999891106
a17771a9c9ffe122ebd79df3c0957fb2	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Verrucomicrobiaceae	 g__	 s__	0.99990355
9a35098045952534c7786487d0147029	d__Bacteria	 p__Patescibacteria	 c__Paceibacteria	 o__2-02-FULL-40-12	 f__GWA2-44-9	 g__UBA12115	 s__UBA12115 sp003514055	0.998439244
933d49996b4a1bdb1c0980b85af19947	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_470743	 o__UBA1018	 f__UBA1018	 g__GWA1-52-35	 s__GWA1-52-35 sp001769805	0.983119559
eb3ccc85b644e933b929afdae87f12fb	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_504705	 f__Xanthobacteraceae_503485			0.953293701
e6b69ba0249c7477d5d0fe660c227c25	d__Bacteria							0.964726926
f4cf6e87f69ad007612977e6dd808c8c	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__	 g__	 s__	0.999389288
2b8ad357e9ed8c6e30ebad0d6c2df75a	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Chloroflexales_407288	 f__Roseiflexaceae	 g__SDU3-3	 s__SDU3-3 sp009268125	0.894194505
fee22cb923a6e0391213647543ec2ab8	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales				0.999999989
4de2fd8e64a34418f08352729cc4c1c3	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA4665	 g__PMNU01	 s__	0.964533436
15a82346f1d72747a8bd47eb96e5c478	d__Bacteria							0.954337931
a086af01e4780516ae6d85008f08abb2	d__Bacteria							0.979162723
7c52efa0287bc1906b3c62f0972570da	d__Bacteria							0.999999995
c24dc196b9a6fa3240539eb10f8d90dc	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_473294	 o__Bdellovibrionales	 f__SG-bin7	 g__SG-bin7	 s__SG-bin7 sp002083485	0.999999998
8a3e6efca34fbe2c255d06929ae9a0d3	d__Bacteria	 p__Firmicutes_D	 c__Bacilli	 o__Lactobacillales	 f__Streptococcaceae	 g__Streptococcus		1
b724305496e0f5f620cc39cb050ab55f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501396	 f__Rhizobiaceae_A_499470			0.999989199
ea456857ef8b30c27938bd498085bb44	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__Flavobacteriaceae	 g__Flavobacterium	 s__Flavobacterium tangerinum	0.98575162
ee8479ad31c6cc9a462f3e2acc875045	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales_877923	 f__Flavobacteriaceae	 g__Flavobacterium		1
b38cf4df8ad819f12188993080543f0c	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.996918866
5b478993f52a218d3dae8809ba233265	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.999988386
163ab2a36f292528ee27b4cb811f0a15	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__Roseisolibacter	 s__Roseisolibacter agri	0.784141944
8b630953652dbb20adf1c39da5b3acbb	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_473294	 o__Bdellovibrionales	 f__1-14-0-10-45-34	 g__1-14-0-10-45-34	 s__1-14-0-10-45-34 sp002778785	1
edf176ac1b576d0e135800aa39fae187	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Diplorickettsiales	 f__Diplorickettsiaceae	 g__	 s__	0.999960204
5c180ac9bb06ecfa44bc3600f6e0a1b4	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia_401430	 o__Acidimicrobiales				0.996024019
b414f60b8fe3d54c2778859bf634a2d5	d__Bacteria	 p__Firmicutes_D	 c__Bacilli					0.762301326
6348241888af42284e2e533bded591e1	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.999276738
705d76755e89da2181ada785a87f8113	d__Bacteria	 p__Armatimonadota	 c__Armatimonadia	 o__Armatimonadales	 f__Armatimonadaceae	 g__Armatimonas	 s__Armatimonas rosea	0.999459764
1f1fa57140fcd67410a9f360dfc6a189	d__Bacteria	 p__Nitrospirota_A_437815	 c__Thermodesulfovibrionia	 o__Thermodesulfovibrionales				0.762412075
b285e2409068c94f4f5e806b65fd025d	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__UBA4664	 f__UBA4664	 g__UBA4664	 s__UBA4664 sp002415345	0.978690884
cd628ceb83bc145ddf415e98e960aec7	d__Bacteria	 p__Firmicutes_B_370539	 c__Desulfitobacteriia	 o__Desulfitobacteriales	 f__Desulfitobacteriaceae	 g__Desulfosporosinus	 s__	0.974460082
7e235fc52d1e60848fb5940c16d2096e	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Verrucomicrobiales	 f__Akkermansiaceae	 g__	 s__	0.999890227
8cc8dc30a3069af3863216cb0e386648	d__Bacteria	 p__Myxococcota_A_473307	 c__UBA796	 o__UBA796	 f__GCA-2862545	 g__REDI01	 s__REDI01 sp007693595	0.960202192
a42382f043c6175902ae9f0badcf2e77	d__Bacteria	 p__Firmicutes_A	 c__Clostridia_258483	 o__Clostridiales	 f__Clostridiaceae_222000	 g__Clostridium_T	 s__Clostridium_T intestinale	0.999982809
5e6364c6584e6131d5e09fe87179a421	d__Bacteria	 p__Bdellovibrionota_E	 c__Bdellovibrionia_A_473294	 o__Bdellovibrionales	 f__Bdellovibrionaceae	 g__Bdellovibrio	 s__Bdellovibrio bacteriovorus_E	0.991129282
e0ade61b7b8cf8a4bfeabd816283a120	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cyclobacteriaceae_900466	 g__Ohtaekwangia	 s__	0.999791913
67e9500a6892418689a7cc9fcc0f2cdf	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Haliangiales_463188	 f__Haliangiaceae_463188	 g__Haliangium_463188	 s__Haliangium ochraceum	0.992403341
bd742eb1a691920382a1ae1c0184d431	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__	 g__	 s__	0.798212907
bcc0d76c7181457782596521e9a75bbf	d__Bacteria	 p__Bdellovibrionota_E	 c__UBA2428	 o__UBA2428	 f__UBA2428	 g__JAACVK01	 s__JAACVK01 sp009991595	0.999999944
c6fc0244e07a7d15239061eaa1e81132	d__Bacteria	 p__Actinobacteriota	 c__Actinomycetia	 o__Propionibacteriales	 f__Nocardioidaceae			0.999999887
8125ea06fd517232cef41a2776678502	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales_A_501058	 f__Rhizobiaceae_A_501058	 g__Rhizobium_A_501058		0.981225904
e060cbf6867dd6d3b64c07c905e74009	d__Bacteria	 p__Cyanobacteria	 c__Sericytochromatia	 o__UBA7694	 f__UBA7694	 g__GCA-2770975	 s__GCA-2770975 sp002783405	0.990303238
a44c0d306aa03777286409f8620db37e	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Tepidisphaerales	 f__Tepidisphaeraceae	 g__UBA2421	 s__	0.998171786
85b71816fb759afa3bed2fc067908b21	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae			0.999827044
d27c90f5ffdc42760fb0614d125f4a35	d__Bacteria	 p__Armatimonadota	 c__UBA5829	 o__DSUL01	 f__DSUL01	 g__DSUL01	 s__DSUL01 sp011329005	0.7698709
453154f9c647c301294810339d2a9677	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Paracaedibacterales	 f__Paracaedibacteraceae	 g__	 s__	0.999158007
2bd4acc069424ccae77f5930114076d3	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_929733	 g__OLB11	 s__OLB11 sp001567165	0.999999965
71383f85dc82f332a2be90e9d9883e82	d__Archaea	 p__Thermoplasmatota						0.874900295
b2912a051420d9c4c93f27527d157dd8	d__Bacteria							0.999999994
f67bcda6b63624e2247b9a39c7d9c03c	d__Bacteria	 p__Nitrospirota_A_437815	 c__Nitrospiria	 o__Nitrospirales	 f__Nitrospiraceae	 g__40CM-3-62-11	 s__	0.921798372
0444927e845c3bb8e04bfa96654fb115	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Pedosphaerales	 f__Pedosphaeraceae	 g__Pedosphaera	 s__Pedosphaera parvula	0.994837531
64d972919c6dc71ad320040314327dac	d__Bacteria	 p__Gemmatimonadota	 c__Gemmatimonadetes	 o__Gemmatimonadales	 f__Gemmatimonadaceae	 g__Gemmatimonas	 s__Gemmatimonas aurantiaca	0.977994703
c503b6f90f3f97093ba81b7d15bf3edb	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae_405341	 g__Conexibacter		0.785977038
801a75990bac2f80f241f505e0e7c3df	d__Bacteria	 p__Sumerlaeota	 c__Sumerlaeia	 o__Sumerlaeales	 f__Sumerlaeaceae	 g__HGW-BRC1-1	 s__HGW-BRC1-1 sp002842095	0.986957697
6f37fc4623893d90c888d322f03ed980	d__Bacteria	 p__Bdellovibrionota_E	 c__FAC87	 o__UBA2466	 f__UBA2466	 g__RFNO01	 s__RFNO01 sp009927045	0.999930447
625f63df9cba584626a86a2097b4fbaa	d__Bacteria	 p__Bdellovibrionota_C	 c__UBA2361	 o__UBA2361	 f__RFPC01	 g__RFPC01	 s__	0.999999897
2bff933b72e9a6e80ca10bbd9125654d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Micavibrionales	 f__UBA2020	 g__UBA2020	 s__UBA2020 sp004297545	0.999982459
28a3244e40442667b1513a24969953a9	d__Bacteria	 p__Patescibacteria	 c__ABY1	 o__SG8-24	 f__UBA9934	 g__	 s__	0.999992501
4bba830d07825e3bc6ec6e46ec130742	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Ardenticatenales	 f__Ardenticatenaceae	 g__Ardenticatena	 s__	0.776524297
51160faee2b1ef0bf450a5919eb6ca4a	d__Bacteria	 p__Cyanobacteria	 c__Vampirovibrionia	 o__	 f__	 g__	 s__	0.999970555
c997243b1ec563f3536a64ff977e1f46	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Aggregatilineales				0.821016437
6abc3d34d3a28e8249b8dbdf4693f2ab	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Pirellulales	 f__UBA1268			0.932533519
aed53befd9a53c48df32e5b0d5b06c78	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__AKYH767	 f__Palsa-948	 g__Palsa-948	 s__Palsa-948 sp004297845	1
e7a683a2ea09a4e7c07b7dd0be0c1d6a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Cytophagales	 f__Cytophagaceae	 g__Sporocytophaga	 s__Sporocytophaga myxococcoides	0.999909427
62ca1c28f722b99f97bc059ef1a513a3	d__Bacteria	 p__Bdellovibrionota_E	 c__FAC87	 o__UBA2466	 f__UBA2466	 g__	 s__	0.999937504
823cd8c5037787f2f93976578efe9081	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Chloroflexales_407288	 f__Roseiflexaceae	 g__Kouleothrix	 s__Kouleothrix aurantiaca	0.961230763
720b938d03ce8dd37112ca46609d0503	d__Bacteria	 p__Patescibacteria	 c__Saccharimonadia	 o__Saccharimonadales	 f__UBA4665	 g__GCA-2746885	 s__GCA-2746885 sp002746885	0.721325735
0cacbb6d9f6abdcd6f6a9c30b08fec8b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Caulobacterales	 f__Caulobacteraceae	 g__Phenylobacterium	 s__Phenylobacterium deserti	0.795873797
d904c3f4a602ebdc4455d79f82f587c8	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__Fimbriiglobus	 s__Fimbriiglobus ruber	0.921723618
243526d04bcb5331a9a59f980ba5ff1b	d__Bacteria	 p__Myxococcota_A_473307	 c__Polyangia_463783	 o__Polyangiales	 f__SLQV01	 g__SLQV01	 s__	0.999999591
729f6bccffddc874b3ce863c36d77608	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae_966727	 g__Parasegetibacter	 s__Parasegetibacter luojiensis	0.999999993
8b60d7c087400097b80b08fd06f07258	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales_597441	 f__Methylophilaceae	 g__RFPI01	 s__RFPI01 sp009926205	0.999872678
138c9549f5a4c1f4240f478a84b3c559	d__Bacteria	 p__Chloroflexota	 c__Chloroflexia	 o__Chloroflexales_407288	 f__Roseiflexaceae	 g__Kouleothrix	 s__Kouleothrix aurantiaca	0.965495865
267b763f90c28d6386d910a52aa0d523	d__Bacteria	 p__Myxococcota_A_473307	 c__Myxococcia	 o__Myxococcales	 f__Myxococcaceae	 g__	 s__	0.7799523
208df9b3406fadcd6fdb4f908a071480	d__Bacteria	 p__Chloroflexota	 c__Anaerolineae	 o__Anaerolineales	 f__UBA4823			0.953330972
23ed134c207172261efc618a90307a98	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales				0.999990197
37eb02d6a7063db20f99b35f0790e1f9	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Gemmatales	 f__Gemmataceae	 g__	 s__	0.999746691
c7de07a3f2c33284421b16750cf0cc68	d__Bacteria	 p__Acidobacteriota	 c__UBA6911	 o__JAAYUB01	 f__JAAYUB01	 g__JAAYUB01	 s__	0.999999999
5f15537bc939ef515c45213c0ff846c1	d__Bacteria	 p__Myxococcota_A_473307	 c__	 o__	 f__	 g__	 s__	0.999800588
90f0a49ea3f43acaed89af872c05d516	d__Bacteria	 p__Planctomycetota	 c__Planctomycetia	 o__Planctomycetales				0.999953518
